product_key,brand,brand_source,product_name,original_name,ingredients_raw,energy_kcal,price_per_day,product_url,type_of_food,dog_ages,form,source,import_timestamp
sabrepetfood|orygo_senior_pate|wet,Sabre Pet Food,manufacturer,Orygo Senior Pate,Orygo Senior Pate Review,"90% Fresh Meat and Fish (55% Fresh Chicken, 30% Fresh White Fish, 5% Chicken Liver), Lentils 4%, Tapioca, Beet Fibre, Orygoformula 2.6% (Products Resulting from Yeast Fermentation, S. Cerevisiae, Turmeric Longa, Olive Oil, Inulin, Chicory Pulp, Sage, Quinoa, Mint, Fennel, Yucca Mojave, Rosemary, Oregano, Thyme, Valerian, Cranberry Extract, Pomegranate Extract, Milk Thistle, Liquorice, Aloe Vera Without Aloin, Extract Artichoke, Prooil, Egg Membrane, Trout Oil 500 mg/kg).",,4.38,https://www.allaboutdogfood.co.uk/dog-food-reviews/4055/orygo-senior-pate,Complete Wet paté/loaf,From 7 years to old age,wet,allaboutdogfood,2025-09-15T13:49:40.706887
royalcanin|royal_canin_rottweiler_adult|dry,Royal Canin,product_name,Royal Canin Rottweiler Adult,Royal Canin Rottweiler Adult Review,"Rice, Dehydrated Poultry Protein, Animal Fats, Vegetable Protein Isolate, Maize, Hydrolysed Animal Proteins, Vegetable Fibres, Fish Oil, Beet Pulp, Soya Oil, Minerals, Dehydrated Tomato, Hydrolysed Yeast, Hydrolysed Crustaceans, Marigold Extract, Hydrolysed Cartilage.",,1.44,https://www.allaboutdogfood.co.uk/dog-food-reviews/2833/royal-canin-rottweiler-adult,Complete Dry extruded,From 18 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.706921
chudleys|chudleys_original|dry,Chudleys,manufacturer,Chudleys Original,Chudleys Original Review,"Flaked Whole Grain Wheat, Poultry Meal (14%), Flaked Whole Grain Maize, Whole Grain Wheat, Chicken Fat, Glucose Syrup, Rice Lamb Meal, Hydrolysed Chicken, Flaked Peas, Wheatfeed, Unmolassed Beet Pulp, Turkey Meal, Prairie Meal, Alfalfa, Rapeseed Oil, Salmon Oil, Minerals, Yeast, Salmon Oil, Full Fat Linseed, Blackcurrant, Rosemary, Pomegranate, Rosehips, Yucca Schidigera, Beetroot.",,0.42,https://www.allaboutdogfood.co.uk/dog-food-reviews/0330/chudleys-original,Complete Dry muesli,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.706950
belladuke|bella_duke_puppy_complete_working_dog|raw,Bella + Duke,manufacturer,Bella + Duke Puppy Complete | Working Dog,Bella + Duke Puppy Complete | Working Dog Review,"Grass-Fed Beef 60% (Beef Meat 23%, Beef Tripe 22%, Beef Kidney 5%, Beef Liver 5%, Beef Trachea 5%), Chicken 30% (Chicken Meat 27%, Chicken Bone 3%), Sustainable Seasonal Vegetables 7% (Carrots 1.4%, Sprouts 1.4%, Broccoli 1.4%, Cauliflower 1.4%, Cabbage 1.4%), Blueberries 1%, Sustainable Hand Harvested Organic Scottish Kelp 1%, Pure Olive Oil 0.2%, Dried Chicory Pulp 0.1%, Dried Algae (Schizochytrium Sp.) 0.1%, Beet Pulp 0.04%, Minerals 0.04%.",128.0,2.63,https://www.allaboutdogfood.co.uk/dog-food-reviews/1758/bella-and-duke-puppy-complete-%7C-working-dog,Complete Raw,From weaning to 12 months,raw,allaboutdogfood,2025-09-15T13:49:40.706980
royalcanin|royal_canin_veterinary_diet_neutered_adult_small_d|dry,Royal Canin,product_name,Royal Canin Veterinary Diet Neutered Adult Small Dog,Royal Canin Veterinary Diet Neutered Adult Small Dog Review,"Barley, Maize, Dehydrated Pork Protein, Dehydrated Poultry Protein, Wheat Flour, Vegetable Fibres, Wheat Gluten, Hydrolysed Animal Proteins, Animal Fats, Minerals, Chicory Pulp, Soya Oil, Fish Oil, Psyllium Husks and Seeds, Fructo-Oligo-Saccharides, Marigold Extract, Pentasodium Triphosphate, Antioxidants.",325.0,1.39,https://www.allaboutdogfood.co.uk/dog-food-reviews/0664/royal-canin-veterinary-diet-neutered-adult-small-dog,Complete Dry extruded,From 7 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707015
winner_puppy|dry,Unknown,default,Winner Puppy,Winner Puppy Review,"Maize, Dehydrated Chicken, Poultry Fat, Whole Linseed, Dehydrated Beef, Minerals, Beet Pulp, Chicken Digest, Yeast Extract, Chicory Extract, Antioxidants, Preservatives.",,0.78,https://www.allaboutdogfood.co.uk/dog-food-reviews/2316/winner-puppy,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707052
denes_puppy_growth|dry,Unknown,default,Denes Puppy Growth,Denes Puppy Growth Review,"Whole Maize, Chicken Meat Meal (min 14%), Rice (min 14%), Chicken Fat, Sugar Beet Pulp, Dried Egg, Fish Meal, Stabilised Flax Seed, Monocalcium Phosphate, Digest, Minerals and Vitamins, Alfalfa, Potassium Chloride, Dried Yeast Extract, Fenugreek, Slippery Elm, Dill, Natural Antioxidant, Stabilised Vitamin C, Yucca Extract.",,0.98,https://www.allaboutdogfood.co.uk/dog-food-reviews/0566/denes-puppy-growth,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707089
nutrivet_instinct_adult|dry,Unknown,default,Nutrivet Instinct Adult,Nutrivet Instinct Adult Review,"Chicken (min. 30%), Lamb (min. 11%), Turkey Meat (min. 10%), Potatoes, Peas, Chicken Oil and Fat (At Least 9%), Dried Salmon (minimum 5%), Whole Eggs (min. 4%), Dried Chicken Meat (min. 4%), Dried Lamb (min. 4%), Dried Pea Protein, Salmon Oil (min. 3%), Beet Pulp, Green Beans, Sweet Potatoes, Tomatoes, Apples, Alfalfa, Chicory, Dried Yeast, Fennel Leaves, Cranberries, Black Currant Jelly, Vitamins and Minerals, Plasma Protein, Hydrolysed Poultry Livers, Potassium Chloride, Calcium Carbonate, Fructo-Oligosaccharides (FOS), Mannan-Oligosaccharides (MOS), Taurine, Fucus Vesiculosus (Bladderwrack) Extract, Ascophyllum Nodosum (Rockweed) Extract, Yucca Schidigera Extract, Chondroitin Sulfate, N-Acetyl-Glucosamine, L-Carnitine Tartrate, Rosemary Extract, Green Tea Extract, Phosphoric Acid.",,0.65,https://www.allaboutdogfood.co.uk/dog-food-reviews/0512/nutrivet-instinct-adult,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.707126
michies_of_cornwall_premium_complete_adult|raw,Unknown,default,Michie's of Cornwall Premium Complete Adult,Michie's of Cornwall Premium Complete Adult Review,"30% Wild Venison, 25% Turkey, 5% Wild Venison Liver, 5% Wild Venison Kidney, 5% Wild Venison Heart, Seasonal Greens, Cooked White Potato, Fresh Carrot, Fresh Apple, Cooked Sweet Potato, Alfalfa, Organic Cod Liver Oil, Organic Coconut Oil, Organic Sea Kelp, Organic Turmeric.",,2.86,https://www.allaboutdogfood.co.uk/dog-food-reviews/2953/michies-of-cornwall-premium-complete-adult,Complete Raw,From 12 months to old age,raw,allaboutdogfood,2025-09-15T13:49:40.707166
pure|canidae_pure_land|dry,Pure,url,Canidae Pure Land,Canidae Pure Land Review,"Bison (13%), Dried Lamb Meat (13%), Sweet Potato (13%), Chickpeas (13%), Peas (13%), Canola Oil, Suncured Alfalfa, Gravy.",,0.71,https://www.allaboutdogfood.co.uk/dog-food-reviews/1057/canidae-pure-land,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707206
jollyes|lifestage_grain_free_dry_senior|dry,Jollyes,manufacturer,Lifestage Grain Free Dry Senior,Lifestage Grain Free Dry Senior Review,"Chicken 50% (Fresh Chicken 25%, Chicken Meal 18%, Chicken Fat 4%, Chicken Gravy 3%), Peas 15%, Sweet Potato 14%, Potato 14%, Beet Pulp, Linseed, Minerals, FOS, Yeast Hydrolsate, Beta Glucon, Salmon Oil 0.5%, Dried Seaweed 0.1%, Herbs 0.1% (Including Turmeric, Nettle, Marigold), Glucosamine, Chondroitin.",,0.57,https://www.allaboutdogfood.co.uk/dog-food-reviews/4380/lifestage-grain-free-dry-senior,Complete Dry extruded,From 7 years to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707235
wildpetfood|wild_pet_food_omega_8020_complete|dry,Wild Pet Food,manufacturer,Wild Pet Food Omega+ 80/20 Complete,Wild Pet Food Omega+ 80/20 Complete Review,"Wild Caught Whole Herring Meal 79%, Cold-Pressed Sunflower Oil 3%, Carrot 3%, Sweet Potato 3%, Kelp Seaweed 2.5%, Spinach 2.5%, Ground Chia Seeds 2%, Dried Whole Egg 1%, Pumpkin 1%, Apple 1%, Blackcurrant 1%, Oregano 0.1%, Chicory Root 0.1%, Ginger 0.1%, Turmeric 0.1%, Black Pepper 0.1%, Echinacea Root 0.1%, Algae Omega 3 Powder 0.1%, Broccoli 0.1%, Green Lipped Mussel Powder 0.1%, Natural Probiotic (Bacillus Velezensis) 0.0023%.",380.0,1.98,https://www.allaboutdogfood.co.uk/dog-food-reviews/4504/wild-pet-food-omega-80-20-complete,Complete Dry cold pressed,From 2 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707266
canine_choice_puppy_smallmedium|dry,Unknown,default,Canine Choice Puppy Small/Medium,Canine Choice Puppy Small/Medium Review,"Fresh Chicken (32%), Dehydrated Chicken (23%), Sweet Potato (14%), Chicken Fat, Peas (7%), Hydrolyzed Chicken Liver (5%), Apple Pulp (4.3%), Dehydrated Carrot (0.33% Equivalent To 3% Carrots), Dehydrated Cranberries (0.08% Equivalent To 7, 5% Cranberries), Pea Protein, Brewer's Yeast, Fish Oil, Minerals, Chicory (Source of FOS), Mannan-Oligosaccharides (MOS), Camomile, Parsley, Rosehips, Sea Algae, Rosemary, Cloves, Glucosamine (300 mg/kg), Cartilage (a Source of Chondroitin 200 mg/kg), Yucca Schidigera.",405.0,0.93,https://www.allaboutdogfood.co.uk/dog-food-reviews/1808/canine-choice-puppy-small-medium,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707307
tasteofthewild|taste_of_the_wild_adult|dry,Taste of the Wild,product_name,Taste of the Wild Adult,Taste of the Wild Adult Review,"Duck (12.5%), Duck Meal (12.5%), Chicken Meal (12.5%), Sweet Potato, Peas, Potato, Chicken Fat, Egg Products, Sea Fish Meal, Potato Protein, Roast Quail (1%), Roast Duck (1%), Smoked Turkey (1%), Tomato Pomace, Minerals, Dried Chicory Root, Tomatoes, Blueberries, Raspberries, Yucca Schidigera Extract.",,0.93,https://www.allaboutdogfood.co.uk/dog-food-reviews/0242/taste-of-the-wild-adult,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707341
meatiful|wet,Unknown,default,Meatiful,Meatiful Review,"Free Range Chicken 81%, Brown Rice 6%, Minerals.",,2.54,https://www.allaboutdogfood.co.uk/dog-food-reviews/1831/meatiful,Complete Wet paté/loaf,From 5 months to old age,wet,allaboutdogfood,2025-09-15T13:49:40.707378
farmina_natural_delicious_adult_maxi|dry,Unknown,default,Farmina Natural & Delicious Adult Maxi,Farmina Natural & Delicious Adult Maxi Review,"Fresh Boneless Chicken (26%), Dehydrated Chicken Meat (25%), Potatoes, Chicken Fat, Dehydrated Whole Eggs, Fresh Herring, Dehydrated Herring, Fish Oil, Fibre Vegetable of Peas, Dried Carrots, Dried Alfalfa, Inulin, Fructooligosaccharides, Mannan-Oligosaccharides, Pomegranate Powder (0.5%), Dehydrated Apple, Spinach Powder, Psyllium (0.3%), Powdered Blackcurrant, Dehydrated Sweet Orange, Powdered Blueberries, Sodium Chloride, Dried Brewers Yeast, Turmeric Root (0.2%), Glucosamine, Chondroitin Sulphate, Marigold Extract (Source of Lutein).",432.0,1.18,https://www.allaboutdogfood.co.uk/dog-food-reviews/1528/farmina-natural-and-delicious-adult-maxi,Complete Dry extruded,From 16 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707418
eukanuba|eukanuba_natureplus_grain_free_puppy_junior|dry,Eukanuba,product_name,Eukanuba Natureplus+ Grain Free Puppy & Junior,Eukanuba Natureplus+ Grain Free Puppy & Junior Review,"Dried Chicken and Turkey, Pea Flour, Potato Flour, Animal Fat, Freshly Frozen Atlantic Salmon (9.5%), Ocean Fish Meal (4%), Beet Pulp Flour (3.2%), Minerals, Fish Gravy (2%), Brewer's Dried Yeast, Dried Apple Pulp (0.5%), Dried Carrots (0.5%), Dried Green Peas (0.4%), FOS (0.28%), Dried Spinach (0.2%), Dried Tomatoes (0.2%), Fish Oil, Linseed.",377.0,0.97,https://www.allaboutdogfood.co.uk/dog-food-reviews/1733/eukanuba-natureplus-grain-free-puppy-and-junior,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707452
wainwrights|wainwrights_trays_adult_light|wet,Wainwright's,product_name,Wainwright's Trays Adult Light,Wainwright's Trays Adult Light Review,"Turkey (min 60%), Brown Rice (min. 10%), Turkey Liver (min. 5%), Minerals, Seaweed, Chicory Root.",,1.12,https://www.allaboutdogfood.co.uk/dog-food-reviews/0473/wainwrights-trays-adult-light,Complete Wet paté/loaf,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.707487
ava|ava_weight_management_adult|dry,AVA,url,Ava Weight Management Adult,Ava Weight Management Adult Review,"Chicken 35% (Chicken Meal 26.5%, Fresh Chicken 5%, Chicken Gravy 3.5%), Brown Rice (25%), Whole Oats (17%), Beet Pulp (7%), Dried Alfalfa, Pea Starch, Brewers Yeast, Minerals, Whole Dried Egg, Salmon Oil, Pea Fibre, Pre-Biotic Fructooligosaccharide(1600mg/kg), Glucosamine(600mg/kg), Chondroitin(500mg/kg), Beta-Glucans, Pre-Biotic Mannanoligosaccharides(400mg/kg), Yucca Extract(200mg/kg), Cranberry Extract, Pomegranate Extract, Green Tea Extract, Rosemary Extract.",,0.82,https://www.allaboutdogfood.co.uk/dog-food-reviews/1790/ava-weight-management-adult,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.707527
royalcanin|royal_canin_bulldog_adult|dry,Royal Canin,product_name,Royal Canin Bulldog Adult,Royal Canin Bulldog Adult Review,"Rice, Dehydrated Poultry Protein, Animal Fats, Vegetable Protein Isolate, Hydrolysed Animal Proteins, Dehydrated Pork Protein, Beet Pulp, Vegetable Fibres, Minerals, Fish Oil, Soya Oil, Hydrolysed Yeast, Hydrolysed Crustaceans, Marigold Extract, Hydrolysed Cartilage.",,1.25,https://www.allaboutdogfood.co.uk/dog-food-reviews/2837/royal-canin-bulldog-adult,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707562
sausage_dog_sanctuary_food_grainfree_puppy|dry,Unknown,default,Sausage Dog Sanctuary Food Grain-Free Puppy,Sausage Dog Sanctuary Food Grain-Free Puppy Review,"Chicken Turkey & Salmon 60% (Freshly Prepared Chicken 20%, Dried Chicken 14%, Freshly Prepared Turkey 7%, Freshly Prepared
Salmon 7%, Dried Turkey 7%, Dried Salmon 3%, Chicken Stock 2%), Sweet Potato (22%), Potato, Linseed, Omega 3 Supplement, Beet Pulp, Minerals, Vitamins, Carrot (0.2%), Peas (0.07%), Glucosamine (170 mg/kg), Methylsulfonylmethane (170 mg/kg), Chondroitin Sulphate (125 mg/ Kg), Vegetable Stock, Nucleotides, FOS (96 mg/kg), MOS (24 mg/kg).",384.0,1.78,https://www.allaboutdogfood.co.uk/dog-food-reviews/2538/sausage-dog-sanctuary-food-grain-free-puppy,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707601
natures_way_grain_free_adult|dry,Unknown,default,Nature's Way Grain Free Adult,Nature's Way Grain Free Adult Review,"60% Chicken (Chicken 26%, Dried Chicken 26%, Chicken Fat 6%, Chicken Liver 2%), Sweet Potato (23%), Potato (13%), Beet Fibre, Linseed, Sunflower Oil, Salmon Oil, Minerals, Vitamins, Yucca Schidigera Extract, Glucosamine (0.017%), MSM (0.017%), Chondroitin (0.01%), Mixed Herbs (Thyme, Marjoram, Sage, Basil, Parsley, Oregano), Prebiotic MOS, Prebiotic FOS.",375.0,0.84,https://www.allaboutdogfood.co.uk/dog-food-reviews/2368/natures-way-grain-free-adult,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.707640
applaws|applaws_adult_large_breed|dry,Applaws,product_name,Applaws Adult Large Breed,Applaws Adult Large Breed Review,"Chicken 66% (Dried Chicken Meal), Chicken (8%), Potato Starch (6%), Dried Peas (8%), Poultry Oil (2.5%), Beet Pulp, Poultry Gravy, Whole Egg (Dried Eggs), Cellulose Plant Fibres, Minerals, Vitamins, Salmon Oil, Dried Tomato, Dried Carrot, Chicory Extract, Alfalfa Meal, Seaweed (Kelp), Yeast Extract (0.1%), Glucosamine, Dimethyl Sulphone, Chondroitin, Carrot, Peppermint, Paprika Powder, Turmeric, Thyme Extract, Citrus Extract, Taurine (1000mg/kg), Yucca Extract, Cranberry, Fennel Extract, Carob Bean Extract, Ginger, Rosehip Extract, Dandelion Extract, Rosemary Oil Extract, Oregano, E1705 Enterococcus Faecium Cernelle 68 Sf68 Ncimb 10415 (1, 000, 000 Kbe).",,0.94,https://www.allaboutdogfood.co.uk/dog-food-reviews/0478/applaws-adult-large-breed,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707673
cobbydog|cobbydog_optimum_cold_pressed|dry,Cobbydog,manufacturer,Cobbydog Optimum Cold Pressed,Cobbydog Optimum Cold Pressed Review,"Dried Ground Chicken 42%, Sweet Potato 32%, Peas 5%, Beet Pulp 5%, Chicken Oil 3.3%, Turmeraid, Vitamins, Dried Ground Duck 1%, Dried Vegetables (Carrot, Chicory), Dried Fruit (Apple), Seaweed, Fennel, Nettle, Dried Herbs (Sage, Thyme, Oregano), Linseed Oil 0.1%, Rapeseed Oil 0.1%.",360.0,0.96,https://www.allaboutdogfood.co.uk/dog-food-reviews/3004/cobbydog-optimum-cold-pressed,Complete Dry cold pressed,From weaning to old age,dry,allaboutdogfood,2025-09-15T13:49:40.707703
autarky|autarky_adult_grain_free_wet|wet,Autarky,manufacturer,Autarky Adult Grain Free Wet,Autarky Adult Grain Free Wet Review,"Freshly Prepared Chicken (66%), Potato Meal (5%), Dried Peas (0.9%), Dried Carrots (0.4%), Dried Potato (0.5%), Minerals, Dried Broccoli, Dried Tomato, Dried Apple, Rosemary (0.1%), Parsley (0.1%), Oregano (0.1%), Thyme (0.1%), Fish Oil, Sunflower Oil, Dried Seaweed, FOS, Glucosamine (0.004%), Chondroitin (0.002%), Cranberry, Yucca Extract, Yeast Extract.",,2.29,https://www.allaboutdogfood.co.uk/dog-food-reviews/2479/autarky-adult-grain-free-wet,Complete Wet other,From 12 months to old age,wet,allaboutdogfood,2025-09-15T13:49:40.707732
naturediet|naturediet_feel_good_senior_lite|wet,Naturediet,manufacturer,Naturediet Feel Good Senior Lite,Naturediet Feel Good Senior Lite Review,"Turkey 28%, Chicken 28%, Rice 10%, Carrot 9%, Potato 6%, Dried Seaweed.",95.0,2.72,https://www.allaboutdogfood.co.uk/dog-food-reviews/0120/naturediet-feel-good-senior-lite,Complete Wet paté/loaf,From 6 years to old age,wet,allaboutdogfood,2025-09-15T13:49:40.707761
wainwrights|wainwrights_trays_adult|wet,Wainwright's,product_name,Wainwright's Trays Adult,Wainwright's Trays Adult Review,"Lamb (min.65%), Lamb Liver (min. 5%), Brown Rice (min. 5%), Minerals, Seaweed, Chicory Root.",,1.35,https://www.allaboutdogfood.co.uk/dog-food-reviews/0472/wainwrights-trays-adult,Complete Wet paté/loaf,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.707799
eukanuba|eukanuba_adult_small_and_medium_rich_in_lamb_rice|dry,Eukanuba,product_name,Eukanuba Adult Small and Medium Rich In Lamb & Rice,Eukanuba Adult Small and Medium Rich In Lamb & Rice Review,"Dried Chicken and Turkey, Lamb (14%), Rice (14%), Maize, Sorghum, Barley, Dried Whole Egg, Animal Fat (from Chicken and Pork), Dried Beet Pulp (2.6%), Hydrolysed Animal Proteins (from Chicken), Fish Meal, Potassium Chloride, Sodium Chloride, Calcium Carbonate, Sodium Hexametaphosphate, Fructooligosaccharides (0.26%), Fish Oil.",370.0,0.59,https://www.allaboutdogfood.co.uk/dog-food-reviews/0096/eukanuba-adult-small-and-medium-rich-in-lamb-and-rice,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.707834
fish4dogs|fish4dogs_finest_puppy_complete|dry,Fish4Dogs,product_name,Fish4Dogs Finest Puppy Complete,Fish4Dogs Finest Puppy Complete Review,"White Fish (27%), Potato (20%), Pea Starch, Salmon Meal (16%), Salmon Oil (10%), Beet Pulp, Brewers Yeast, Sunflower Oil, Minerals.",,1.96,https://www.allaboutdogfood.co.uk/dog-food-reviews/0231/fish4dogs-finest-puppy-complete,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707870
gusto|gusto_puppy|dry,Gusto,manufacturer,Gusto Puppy,Gusto Puppy Review,"Cereals, Meat & Animal Derivatives (Including min 14% Chicken), Oils and Fats, Vegetables (min 4%), Minerals.",,0.28,https://www.allaboutdogfood.co.uk/dog-food-reviews/0340/gusto-puppy,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707903
belcando|belcando_junior_ml|dry,Belcando,product_name,Belcando Junior M-L,Belcando Junior M-L Review,"Fresh Lamb 30% (Meat, Liver, Lung), Rice (30 %), Fodder Oat Flour, Dried Lamb Protein (10 %), Low Ash Dried Poultry Protein (7.5 %), Fish Meal from Sea Fish (3.5 %), Dried Beet Pulp, Dried Egg, Hydrolysed Gelatine (2.5 %), Brewers Yeast (2.5 %), Carob Pods, Poultry Fat, Vegetable Oil (Palm, Coconut), Chia Seeds (1.5 %), Hydrolysed Poultry Liver, Salmon Oil, Sodium Chloride, Potassium Chloride.",,0.0,https://www.allaboutdogfood.co.uk/dog-food-reviews/2509/belcando-junior-m-l,Complete Dry extruded,From 4 months to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.707944
naturo_adult_mini_dog_grain_free_pouches|wet,Unknown,default,Naturo Adult Mini Dog Grain Free Pouches,Naturo Adult Mini Dog Grain Free Pouches Review,"Chicken 65% (Including 5% Chicken Broth), Vegetables 20% (Potato, Carrots, Peas), Minerals, Sunflower Oil 0.75%, Salmon Oil 0.3%, Tomato Powder 0.15%, Dried Kelp 0.08%, Dried Cranberry 0.05%, Dried Blueberry 0.05%, Dried Chicory Root 0.04%, Yeast 0.04%, Dried Basil 0.016%, Yucca Powder 0.01%, Pomegranate Extract 0.002%.",133.0,0.0,https://www.allaboutdogfood.co.uk/dog-food-reviews/4325/naturo-adult-mini-dog-grain-free-pouches,Complete Wet paté/loaf,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.707993
